,lat,long,category,source
107866,41.72280900000001,-87.94866999999998,school,Google
107877,41.710663,-87.960991,library,Google
107879,41.710663,-87.960991,library,Google
107882,41.710663,-87.960991,library,Google
107898,41.708896,-87.702424,hospital,Google
107962,41.697256,-87.69699399999998,school,Google
107995,41.698394,-87.702871,park,Google
108001,41.695867,-87.70532800000002,school,Google
108022,41.693269,-87.700761,library,Google
108037,41.691313,-87.699968,library,Google
108089,41.693265,-87.704574,school,Google
108095,41.692811,-87.70477199999998,school,Google
108122,41.706422,-87.710051,school,Google
108126,41.707501,-87.713134,park,Google
108127,41.708143,-87.715404,university,Google
108128,41.708143,-87.715404,university,Google
108129,41.70753300000001,-87.71338399999998,school,Google
108130,41.707623,-87.71437,park,Google
108131,41.7078229,-87.7144908,park,Google
108132,41.706065,-87.71356800000002,university,Google
108133,41.706143,-87.715688,university,Google
108145,41.705589,-87.716718,university,Google
108156,41.709116,-87.721209,school,Google
108216,41.691171,-87.709632,university,Google
108217,41.69005410000001,-87.71295129999999,park,Google
108226,41.691468,-87.712614,school,Google
108234,41.691233,-87.716112,university,Google
108251,41.699755,-87.723662,school,Google
108296,41.68291,-87.69770799999998,school,Google
108323,41.687534,-87.703939,school,Google
108375,41.682391,-87.70172,university,Google
108392,41.678089,-87.696438,school,Google
108396,41.680132,-87.70079399999999,local_government_office,Google
108400,41.675131,-87.700198,park,Google
108406,41.689975,-87.71292199999998,park,Google
108416,41.688084,-87.717987,school,Google
108431,41.6817,-87.719217,school,Google
108433,41.682126,-87.720107,school,Google
108439,41.682133,-87.719746,local_government_office,Google
108440,41.681416,-87.720083,school,Google
108442,41.682133,-87.719746,local_government_office,Google
108443,41.683908,-87.722437,school,Google
108445,41.685033,-87.723384,school,Google
108457,41.676711,-87.713495,local_government_office,Google
108461,41.671422,-87.714772,school,Google
108462,41.671914,-87.71484699999998,school,Google
108467,41.67165,-87.71670999999998,park,Google
108487,41.6793604,-87.7231107,park,Google
108488,41.679351,-87.72286899999997,park,Google
108491,41.6761493,-87.7260349,park,Google
108496,41.67492,-87.719823,library,Google
108544,41.702533,-87.732274,school,Google
108577,41.705496,-87.734799,hospital,Google
108662,41.705398,-87.733583,school,Google
108664,41.702993,-87.733956,school,Google
108665,41.702993,-87.733956,school,Google
108674,41.705019,-87.739944,cafe,Google
108742,41.6969124,-87.72926679999998,park,Google
108746,41.696144,-87.728107,school,Google
108747,41.695831,-87.728507,school,Google
108748,41.695831,-87.72850600000002,school,Google
108749,41.696737,-87.72919499999998,park,Google
108758,41.698257,-87.737425,school,Google
108759,41.698257,-87.737425,school,Google
108760,41.698257,-87.737425,school,Google
108763,41.697255,-87.73532900000002,school,Google
108824,41.692725,-87.735867,park,Google
108828,41.692725,-87.735845,school,Google
108892,41.708994,-87.745836,park,Google
108908,41.702001,-87.750858,school,Google
108909,41.703644,-87.746719,school,Google
108910,41.701813,-87.750438,school,Google
108911,41.702255,-87.751163,school,Google
108935,41.695306,-87.742194,school,Google
108937,41.6945156,-87.74988359999998,park,Google
108938,41.695841,-87.749891,park,Google
108952,41.69125,-87.746955,school,Google
108955,41.69840900000001,-87.758448,school,Google
109042,41.679756,-87.72894000000002,school,Google
109045,41.678806,-87.729698,park,Google
109046,41.676053,-87.725955,park,Google
109050,41.676093,-87.73286800000002,park,Google
109051,41.675554,-87.729387,school,Google
109052,41.675447,-87.729508,school,Google
109054,41.6745249,-87.7304979,park,Google
109055,41.675016,-87.731078,park,Google
109145,41.690398,-87.75908100000002,park,Google
109153,41.6792,-87.745051,school,Google
109156,41.678922,-87.74338399999998,school,Google
109162,41.674206,-87.749866,park,Google
109176,41.66261,-87.691845,school,Google
109182,41.661722,-87.695637,school,Google
109184,41.662412,-87.69496600000002,school,Google
109187,41.6661738,-87.7018658,park,Google
109189,41.665778,-87.702283,park,Google
109191,41.667633,-87.70813000000003,park,Google
109201,41.6675419,-87.7080247,park,Google
109202,41.664594,-87.70459,school,Google
109229,41.661515,-87.702076,local_government_office,Google
109243,41.667532,-87.71587,park,Google
109258,41.662732,-87.714802,cafe,Google
109281,41.670282,-87.719663,hospital,Google
109321,41.661999,-87.720597,school,Google
109353,41.649478,-87.695327,school,Google
109364,41.648374,-87.698937,local_government_office,Google
109392,41.644099,-87.702602,local_government_office,Google
109405,41.640626,-87.69914399999998,local_government_office,Google
109406,41.640541,-87.69885500000002,park,Google
109417,41.638474,-87.703057,school,Google
109429,41.640484,-87.707261,school,Google
109431,41.640311,-87.706716,school,Google
109436,41.6312634,-87.7006339,park,Google
109437,41.636145,-87.704216,school,Google
109438,41.637099,-87.704025,school,Google
109443,41.646978,-87.715049,school,Google
109450,41.64378,-87.71024399999997,school,Google
109452,41.643089,-87.716994,school,Google
109453,41.642355,-87.714563,park,Google
109464,41.641127,-87.70871,library,Google
109468,41.64016,-87.71437900000002,school,Google
109474,41.634366,-87.711442,school,Google
109478,41.641443,-87.720342,school,Google
109506,41.6649585,-87.7269584,park,Google
109514,41.670033,-87.733662,school,Google
109519,41.664811,-87.726954,park,Google
109521,41.665415,-87.728835,park,Google
109522,41.662124,-87.729037,park,Google
109528,41.661324,-87.727938,park,Google
109544,41.66943,-87.740374,school,Google
109545,41.66943,-87.740374,hospital,Google
109546,41.66943,-87.740374,hospital,Google
109566,41.661335,-87.741558,park,Google
109569,41.658138,-87.731635,park,Google
109599,41.6581984,-87.73157509999999,park,Google
109755,41.6612739,-87.7414996,park,Google
109841,41.654067,-87.75455500000002,park,Google
109842,41.6506026,-87.76526319999998,park,Google
109843,41.656047,-87.759463,school,Google
109984,41.643524,-87.73891,local_government_office,Google
110020,41.635612,-87.7314212,park,Google
110021,41.635612,-87.731421,park,Google
110022,41.632534,-87.73060500000003,school,Google
110078,41.642446,-87.737756,hospital,Google
110086,41.641461,-87.738353,park,Google
110131,41.647051,-87.748547,school,Google
110132,41.648089,-87.750328,school,Google
110133,41.647811,-87.75171800000003,school,Google
110139,41.648367,-87.74894,school,Google
110140,41.646695,-87.74418299999998,library,Google
110141,41.646982,-87.75067800000002,school,Google
110142,41.646982,-87.75067800000002,school,Google
110161,41.6419519,-87.76895350000002,park,Google
110163,41.63937070000001,-87.7483454,park,Google
110170,41.639371,-87.748345,park,Google
110197,41.707322,-87.7683385,park,Google
110198,41.705209,-87.76626800000003,park,Google
110199,41.707993,-87.76831999999997,park,Google
110206,41.701873,-87.759755,park,Google
110214,41.7007456,-87.7661858,park,Google
110215,41.700866,-87.764219,school,Google
110217,41.700746,-87.766186,park,Google
110224,41.7027674,-87.774181,park,Google
110225,41.702296,-87.775363,park,Google
110227,41.702627,-87.774066,park,Google
110231,41.6978,-87.76144000000002,local_government_office,Google
110235,41.699637,-87.759446,school,Google
110236,41.6969635,-87.7637255,park,Google
110242,41.697387,-87.764881,park,Google
110273,41.691009,-87.76621800000002,school,Google
110277,41.695824,-87.772966,school,Google
110282,41.695311,-87.773386,school,Google
110283,41.696623,-87.774261,park,Google
110285,41.697239,-87.77478,park,Google
110287,41.695276,-87.771762,school,Google
110294,41.695272,-87.77287700000002,school,Google
110295,41.695272,-87.77287700000002,school,Google
110338,41.704207,-87.77765,library,Google
110341,41.705155,-87.779186,school,Google
110350,41.701372,-87.778379,local_government_office,Google
110351,41.701977,-87.77810799999997,local_government_office,Google
110355,41.702071,-87.779165,local_government_office,Google
110369,41.702225,-87.780902,park,Google
110473,41.697394,-87.779388,school,Google
110480,41.6942,-87.778386,school,Google
110485,41.691539,-87.77865899999998,school,Google
110494,41.697567,-87.788072,park,Google
110495,41.696725,-87.787307,park,Google
110502,41.6967919,-87.7870932,park,Google
110510,41.69348,-87.794303,park,Google
110518,41.681743,-87.76548199999998,local_government_office,Google
110587,41.689057,-87.780381,park,Google
110588,41.687702,-87.77879300000002,school,Google
110607,41.684613,-87.782482,park,Google
110648,41.6892,-87.788942,school,Google
110651,41.690324,-87.790847,school,Google
110660,41.688644,-87.791164,school,Google
110662,41.689942,-87.792302,library,Google
110675,41.690249,-87.792854,hospital,Google
110694,41.680176,-87.789695,park,Google
110696,41.680717,-87.78514399999997,park,Google
110736,41.673888,-87.78496,school,Google
110742,41.673366,-87.786997,school,Google
110743,41.673608,-87.78769100000002,school,Google
110768,41.70681,-87.797917,school,Google
110865,41.705581,-87.808386,local_government_office,Google
110868,41.705581,-87.808386,local_government_office,Google
110871,41.705581,-87.808386,local_government_office,Google
110872,41.705581,-87.808386,local_government_office,Google
110873,41.705581,-87.808386,school,Google
110879,41.705581,-87.808424,local_government_office,Google
110880,41.705581,-87.808424,library,Google
110881,41.705581,-87.808424,local_government_office,Google
110899,41.700079,-87.81021,park,Google
110941,41.6938092,-87.79385529999998,park,Google
110943,41.690754,-87.794813,local_government_office,Google
110945,41.690754,-87.794813,local_government_office,Google
110959,41.6997508,-87.8116778,park,Google
110962,41.691144,-87.80283100000003,school,Google
111045,41.70401500000001,-87.813713,school,Google
111047,41.702933,-87.813859,school,Google
111049,41.703942,-87.81371,school,Google
111054,41.703644,-87.813665,school,Google
111055,41.702275,-87.813737,park,Google
111109,41.702523,-87.81713,local_government_office,Google
111130,41.703698,-87.829065,park,Google
111211,41.691502,-87.815555,school,Google
111213,41.69142100000001,-87.815609,school,Google
111222,41.695427,-87.817657,local_government_office,Google
111268,41.689252,-87.796903,school,Google
111414,41.6806414,-87.8052257,park,Google
111416,41.682503,-87.80429699999998,park,Google
111421,41.681077,-87.805406,park,Google
111436,41.677361,-87.799581,park,Google
111437,41.677361,-87.799581,local_government_office,Google
111493,41.672027,-87.796549,school,Google
111500,41.675707,-87.798374,cafe,Google
111509,41.675802,-87.799537,hospital,Google
111563,41.675979,-87.800845,hospital,Google
111564,41.675979,-87.800845,hospital,Google
111611,41.675547,-87.805547,hospital,Google
111618,41.6729223,-87.8086055,park,Google
111630,41.675045,-87.809309,hospital,Google
111634,41.672747,-87.808289,local_government_office,Google
111635,41.672747,-87.808289,local_government_office,Google
111636,41.672747,-87.808289,park,Google
111638,41.672747,-87.808289,local_government_office,Google
111639,41.672922,-87.80860600000003,park,Google
111650,41.687912,-87.818613,school,Google
111661,41.689743,-87.821095,school,Google
111810,41.6789099,-87.828879,park,Google
111811,41.679197,-87.829053,park,Google
111816,41.665589,-87.767552,school,Google
111819,41.66603,-87.767975,park,Google
111820,41.667631,-87.767255,park,Google
111835,41.665095,-87.772664,local_government_office,Google
111846,41.660311,-87.761162,school,Google
111851,41.659004,-87.769012,school,Google
111858,41.65842,-87.768112,school,Google
111867,41.654653,-87.776299,school,Google
111869,41.655135,-87.777402,school,Google
111871,41.654755,-87.775885,school,Google
111875,41.667634,-87.781177,cafe,Google
111880,41.668212,-87.784204,university,Google
111900,41.666422,-87.78671899999998,school,Google
111902,41.666941,-87.786388,park,Google
111910,41.666293,-87.787287,park,Google
111911,41.664375,-87.794054,library,Google
111912,41.664376,-87.794174,school,Google
111922,41.660888,-87.778475,cafe,Google
111990,41.658197,-87.77766,school,Google
112020,41.660873,-87.78251800000002,park,Google
112021,41.659362,-87.78340440000002,park,Google
112022,41.65961,-87.78314499999998,park,Google
112024,41.660482,-87.78311,school,Google
112025,41.658485,-87.78314300000002,school,Google
112027,41.658089,-87.78283,school,Google
112028,41.6511237,-87.7923186,park,Google
112036,41.661144,-87.790052,school,Google
112064,41.650327,-87.764966,park,Google
112082,41.639742,-87.76713000000002,park,Google
112109,41.648983,-87.793347,park,Google
112118,41.670696,-87.797092,school,Google
112138,41.670075,-87.797291,hospital,Google
112160,41.668348,-87.797216,cafe,Google
112181,41.667098,-87.79957399999998,park,Google
112182,41.664822,-87.795428,school,Google
112217,41.665033,-87.795608,school,Google
112261,41.667142,-87.7993872,park,Google
112269,41.662992,-87.805676,school,Google
112271,41.66212,-87.80879499999998,school,Google
112274,41.661977,-87.80783100000002,school,Google
112276,41.661699,-87.80783100000002,school,Google
112379,41.660547,-87.809998,school,Google
112417,41.656043,-87.817601,park,Google
112425,41.650866,-87.82060899999998,school,Google
112427,41.654074,-87.820339,school,Google
112455,41.632587,-87.81981999999998,school,Google
112460,41.636282,-87.8310287,park,Google
112465,41.633366,-87.820886,school,Google
112467,41.633184,-87.823167,park,Google
112495,41.629437,-87.700026,park,Google
112513,41.623573,-87.700577,school,Google
112514,41.623482,-87.701312,school,Google
112520,41.6200945,-87.70309759999998,park,Google
112528,41.6169902,-87.7037135,park,Google
112529,41.617812,-87.708938,school,Google
112530,41.615387,-87.710454,school,Google
112532,41.616716,-87.70299,park,Google
112535,41.620321,-87.702962,park,Google
112563,41.626919,-87.71558399999998,school,Google
112565,41.626334,-87.716003,school,Google
112566,41.626334,-87.716003,school,Google
112569,41.623196,-87.71259,school,Google
112585,41.63033,-87.718069,local_government_office,Google
112595,41.629615,-87.718029,local_government_office,Google
112637,41.623399,-87.71741899999998,local_government_office,Google
